numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,class
0.176073,0.325714,0.965452,0.296845,0.637743,0.578108,0.527506,0.669349,0.246984,0.946971,-1
0.925887,0.576055,0.314285,0.325619,0.230353,0.640001,0.541862,0.85244,0.582138,0.484759,-1
0.98984,0.726971,0.502457,0.828146,0.254332,0.728681,0.86256,0.625865,0.713039,0.669292,-1
0.77185,0.838235,0.284801,0.545659,0.434506,0.257401,0.396624,0.602578,0.975237,0.102959,-1
0.755013,0.863545,0.341285,0.77066,0.078004,0.942352,0.65042,0.201876,0.160128,0.10956,-1
0.773692,0.830766,0.5146,0.655251,0.516826,0.961599,0.365336,0.563118,0.49566,0.730425,-1
0.945997,0.390807,0.688661,0.513319,0.904051,0.037578,0.693551,0.757663,0.104935,0.772728,1
0.915224,0.733446,0.284709,0.496857,0.268627,0.628317,0.809169,0.712928,0.492918,0.743144,-1
0.263202,0.095213,0.842229,0.284066,0.716237,0.861617,0.743477,0.39256,0.28798,0.378456,-1
0.99319,0.606786,0.073158,0.556715,0.20295,0.905492,0.574861,0.634881,0.497027,0.850001,-1
0.5431,0.885875,0.915978,0.110326,0.518556,0.634209,0.58642,0.838224,0.441035,0.7244,-1
0.479873,0.932973,0.397974,0.242794,0.50254,0.234959,0.960436,0.862328,0.73306,0.077628,-1
0.582307,0.653411,0.85673,0.430148,0.223022,0.583974,0.232387,0.071107,0.694945,0.217873,-1
0.572081,0.847848,0.233595,0.313209,0.913856,0.096552,0.442249,0.120783,0.424441,0.724914,1
0.072002,0.187747,0.581286,0.292293,0.064206,0.382689,0.452379,0.66147,0.904251,0.675739,-1
0.117454,0.441625,0.614009,0.93093,0.75563,0.493957,0.644802,0.597939,0.562244,0.229314,-1
0.52358,0.726444,0.451572,0.291527,0.352085,0.168734,0.452322,0.490582,0.162075,0.184836,-1
0.809246,0.526573,0.689257,0.919309,0.066889,0.12837,0.34441,0.379971,0.830465,0.720171,-1
0.032239,0.616243,0.474023,0.624662,0.996817,0.768382,0.797526,0.113221,0.057062,0.538802,-1
0.522154,0.321638,0.436485,0.422774,0.557082,0.164067,0.888555,0.728218,0.171203,0.898446,-1
0.972302,0.012899,0.559676,0.923364,0.142399,0.072239,0.807907,0.719375,0.783734,0.022095,1
0.924492,0.587002,0.442594,0.338218,0.43987,0.979209,0.284878,0.937755,0.048843,0.777836,-1
0.246347,0.518036,0.912869,0.82154,0.430708,0.404019,0.531921,0.357022,0.058439,0.098137,-1
0.545945,0.855822,0.672553,0.574967,0.432364,0.815743,0.367076,0.117948,0.828809,0.748955,-1
0.519843,0.156595,0.12914,0.548091,0.883277,0.129973,0.076099,0.817168,0.915141,0.87585,-1
0.305301,0.555899,0.915817,0.424848,0.183018,0.793994,0.879503,0.365011,0.824138,0.386297,1
0.963761,0.134619,0.876874,0.200104,0.135198,0.699696,0.517249,0.352782,0.858618,0.077545,-1
0.109072,0.990803,0.662804,0.078777,0.154077,0.340573,0.038154,0.457692,0.482074,0.406943,-1
0.399737,0.38448,0.11243,0.747036,0.783879,0.782616,0.855865,0.205055,0.537219,0.610955,-1
0.519524,0.357964,0.504259,0.61239,0.528453,0.692472,0.122728,0.399601,0.883074,0.210489,-1
0.395668,0.003288,0.634936,0.243228,0.924966,0.169415,0.481971,0.743411,0.063122,0.759381,-1
0.659671,0.220506,0.768367,0.580659,0.03607,0.785717,0.932819,0.855338,0.206066,0.481428,-1
0.794177,0.32012,0.424626,0.184081,0.538523,0.64372,0.418539,0.889962,0.355144,0.446249,-1
0.472904,0.120127,0.013814,0.710029,0.701163,0.513726,0.500845,0.782447,0.076497,0.418217,-1
0.372247,0.488809,0.627541,0.430474,0.260678,0.096803,0.182882,0.394578,0.407439,0.004078,1
0.186427,0.320042,0.181558,0.056536,0.399748,0.048519,0.295129,0.347368,0.757641,0.267536,1
0.82734,0.195452,0.249625,0.646534,0.229227,0.756654,0.462793,0.453549,0.197007,0.382671,-1
0.340343,0.00007,0.673895,0.409459,0.785366,0.657175,0.268653,0.530924,0.970857,0.987743,-1
0.063683,0.293409,0.604662,0.747616,0.126283,0.532691,0.941966,0.122775,0.033766,0.767526,-1
0.038176,0.590155,0.37648,0.662469,0.59146,0.216449,0.512287,0.677536,0.736903,0.042276,-1
0.811949,0.933437,0.323222,0.438342,0.256864,0.138472,0.528115,0.965717,0.528986,0.146822,-1
0.149823,0.32414,0.667277,0.347861,0.55015,0.430232,0.955896,0.622223,0.018129,0.531795,-1
0.956375,0.042767,0.273733,0.534846,0.499386,0.847193,0.937468,0.396822,0.01122,0.463972,-1
0.054365,0.522386,0.765981,0.534346,0.179875,0.587511,0.526519,0.940587,0.110306,0.113065,-1
0.565472,0.824286,0.071952,0.410826,0.242356,0.458364,0.070695,0.232905,0.153446,0.62262,-1
0.147872,0.569795,0.368277,0.824987,0.488323,0.562774,0.419921,0.309354,0.683059,0.423145,-1
0.52573,0.295635,0.961604,0.583822,0.981114,0.308944,0.87808,0.047985,0.790922,0.772095,-1
0.760262,0.045103,0.381386,0.259283,0.212268,0.656306,0.670101,0.938695,0.099283,0.029154,-1
0.862374,0.767908,0.73662,0.166083,0.08931,0.948353,0.455642,0.041312,0.406367,0.993709,-1
0.3255,0.977765,0.730632,0.522018,0.572353,0.798568,0.010938,0.542417,0.156663,0.256924,-1
0.296968,0.574776,0.044365,0.64371,0.401865,0.41416,0.939155,0.273849,0.537368,0.731921,-1
0.630837,0.760567,0.641389,0.991356,0.658601,0.600874,0.114958,0.348248,0.688326,0.616112,-1
0.338814,0.305239,0.85942,0.218208,0.649484,0.893875,0.369417,0.305215,0.420504,0.069286,-1
0.733502,0.829056,0.516516,0.81985,0.481319,0.723828,0.666295,0.217832,0.534866,0.934816,-1
0.235325,0.266847,0.148978,0.746382,0.469358,0.938163,0.089846,0.471115,0.527485,0.230215,-1
0.677212,0.833175,0.526537,0.434346,0.422322,0.055495,0.37822,0.044673,0.256424,0.743534,1
0.416212,0.911102,0.763537,0.147502,0.68252,0.30192,0.406408,0.280532,0.27069,0.515984,-1
0.46603,0.671973,0.308081,0.564461,0.302783,0.243045,0.000183,0.228157,0.591204,0.906304,-1
0.657072,0.488903,0.380591,0.010918,0.775385,0.932046,0.190086,0.68247,0.058782,0.22203,-1
0.859587,0.439043,0.72569,0.164145,0.546777,0.204592,0.575165,0.182917,0.085747,0.986103,-1
0.060075,0.271263,0.904157,0.032818,0.051321,0.594376,0.83354,0.253789,0.067687,0.96849,-1
0.441347,0.03431,0.492943,0.377012,0.963471,0.362252,0.705157,0.535164,0.522481,0.352112,-1
0.102758,0.269168,0.07946,0.837582,0.727676,0.137113,0.486307,0.692688,0.558,0.286047,-1
0.08055,0.937096,0.570871,0.013471,0.49615,0.482894,0.360939,0.88128,0.751508,0.588202,-1
0.440497,0.516333,0.219776,0.697193,0.3445,0.424238,0.786832,0.366643,0.316989,0.241531,-1
0.358672,0.405862,0.665005,0.856352,0.892696,0.189879,0.831905,0.738823,0.296298,0.345004,-1
0.864067,0.639734,0.861377,0.651409,0.223277,0.539768,0.384813,0.059117,0.83167,0.361379,-1
0.762675,0.171796,0.826924,0.491572,0.639832,0.417025,0.752461,0.606221,0.646883,0.392189,-1
0.810739,0.63518,0.862726,0.551937,0.367292,0.962338,0.403807,0.486122,0.108986,0.115903,-1
0.460013,0.526425,0.132037,0.271567,0.6724,0.315357,0.76365,0.864858,0.479355,0.273088,-1
0.105721,0.48884,0.945515,0.605577,0.129848,0.039501,0.631703,0.61171,0.649984,0.763487,1
0.264322,0.56769,0.652362,0.461539,0.319122,0.393657,0.271926,0.605819,0.146919,0.640529,-1
0.170292,0.540489,0.937816,0.074329,0.192343,0.252247,0.64566,0.280739,0.956893,0.42119,1
0.975899,0.264423,0.471407,0.592242,0.677746,0.975619,0.951603,0.343521,0.675431,0.060805,-1
0.773808,0.270395,0.023594,0.904714,0.891301,0.452626,0.278256,0.207759,0.105388,0.826868,-1
0.637529,0.925921,0.297835,0.547919,0.125178,0.389406,0.103311,0.989527,0.165317,0.811911,-1
0.528834,0.509153,0.127993,0.204064,0.711785,0.481017,0.813085,0.91263,0.348853,0.387832,-1
0.383918,0.621339,0.325381,0.95408,0.962146,0.669669,0.727866,0.402249,0.951952,0.972723,-1
0.731965,0.918387,0.174268,0.658286,0.824155,0.32443,0.060687,0.77648,0.437293,0.772161,-1
0.48192,0.082855,0.35861,0.99727,0.267113,0.947605,0.20328,0.301894,0.108013,0.901524,-1
0.837482,0.97013,0.335939,0.193634,0.881992,0.263403,0.009686,0.005878,0.330617,0.491195,-1
0.858968,0.647087,0.877382,0.907547,0.890654,0.131358,0.7622,0.344852,0.884054,0.035326,-1
0.816801,0.563852,0.576654,0.424247,0.921049,0.272392,0.073176,0.93861,0.264324,0.645349,-1
0.898526,0.840993,0.647473,0.964303,0.159144,0.937125,0.55791,0.687891,0.477444,0.805642,-1
0.903746,0.862429,0.720503,0.697771,0.102437,0.287238,0.05685,0.801177,0.68521,0.260301,-1
0.544123,0.301495,0.700641,0.04719,0.275605,0.820533,0.979055,0.439898,0.095042,0.361936,-1
0.753988,0.902049,0.026895,0.853074,0.227793,0.833123,0.863071,0.736182,0.415508,0.426687,-1
0.797424,0.832316,0.004462,0.446289,0.605708,0.878397,0.02663,0.997514,0.631424,0.72067,-1
0.856596,0.035882,0.756876,0.137129,0.420042,0.917605,0.614011,0.656993,0.525988,0.773883,-1
0.521027,0.54705,0.920614,0.869293,0.018424,0.342721,0.001272,0.390945,0.42215,0.915927,1
0.126405,0.307492,0.511667,0.092374,0.110374,0.035681,0.327192,0.257608,0.8018,0.657034,1
0.063107,0.224213,0.609831,0.338374,0.213442,0.871788,0.46479,0.427305,0.45053,0.716816,-1
0.978047,0.417362,0.199409,0.621349,0.500444,0.607463,0.508208,0.307376,0.369491,0.816401,-1
0.608712,0.208058,0.882592,0.955511,0.511507,0.457487,0.436869,0.611274,0.086526,0.497388,-1
0.835757,0.044511,0.342549,0.862207,0.978322,0.173934,0.038106,0.193261,0.019365,0.179229,-1
0.331485,0.428169,0.616658,0.332458,0.908934,0.413485,0.06626,0.546467,0.917892,0.89654,-1
0.967659,0.915095,0.075998,0.966667,0.557565,0.212399,0.526826,0.536585,0.004502,0.916696,-1
0.369758,0.381384,0.765911,0.83016,0.304076,0.585642,0.575304,0.775788,0.496317,0.988397,-1
0.749067,0.170985,0.605134,0.361265,0.280848,0.500601,0.879326,0.606681,0.626013,0.842182,-1
0.382426,0.221339,0.169503,0.632299,0.691163,0.634061,0.117465,0.805206,0.865317,0.797933,-1
0.956373,0.283727,0.092917,0.593226,0.682909,0.557134,0.177451,0.180674,0.723713,0.741927,-1
0.952693,0.433918,0.836155,0.088802,0.78592,0.975436,0.309636,0.372722,0.561794,0.142053,-1
0.471454,0.982904,0.926823,0.414099,0.842143,0.815646,0.118291,0.45658,0.282201,0.265324,-1
0.401739,0.941197,0.125512,0.707499,0.997518,0.744845,0.604268,0.87298,0.389631,0.953193,-1
0.836076,0.422802,0.079029,0.337239,0.265977,0.851469,0.168729,0.616203,0.73441,0.56945,-1
0.649541,0.871928,0.276771,0.64579,0.892922,0.937916,0.35098,0.22783,0.651395,0.450424,-1
0.436591,0.097428,0.817174,0.51952,0.852264,0.171686,0.296077,0.654796,0.198003,0.011077,-1
0.616521,0.663391,0.04439,0.55902,0.312311,0.727294,0.363099,0.404285,0.693154,0.762346,-1
0.721314,0.831306,0.348268,0.463168,0.447218,0.803304,0.616137,0.146222,0.814578,0.809296,-1
0.29743,0.617464,0.791489,0.198426,0.088286,0.811587,0.051666,0.223702,0.567612,0.876578,-1
0.756265,0.522086,0.084738,0.710335,0.080004,0.169039,0.562714,0.695352,0.577448,0.763002,-1
0.057746,0.522973,0.263628,0.218896,0.896689,0.55049,0.71775,0.079662,0.352223,0.09236,-1
0.609546,0.190938,0.109296,0.41107,0.79492,0.526402,0.226578,0.943697,0.530836,0.799899,-1
0.903155,0.476953,0.418973,0.25539,0.123363,0.566535,0.403508,0.686865,0.171619,0.485838,-1
0.520434,0.307772,0.084276,0.384592,0.124153,0.563113,0.337029,0.139781,0.001656,0.357278,-1
0.45403,0.589151,0.12542,0.456795,0.768854,0.451929,0.793216,0.01956,0.267652,0.261834,-1
0.556353,0.300756,0.301255,0.064267,0.647443,0.590545,0.965704,0.462518,0.584607,0.349744,-1
0.119613,0.837153,0.251089,0.32709,0.331989,0.208181,0.02759,0.165323,0.535542,0.261425,-1
0.48919,0.633211,0.798261,0.518469,0.769548,0.156746,0.419925,0.493862,0.942143,0.765172,-1
0.510465,0.953739,0.671639,0.916078,0.313494,0.06677,0.948026,0.918722,0.801047,0.321393,1
0.932011,0.835859,0.484504,0.572495,0.812198,0.811741,0.961867,0.476259,0.102928,0.747571,-1
0.453012,0.873621,0.996206,0.125605,0.462229,0.390804,0.221971,0.569203,0.751301,0.639649,-1
0.368037,0.418524,0.006585,0.920974,0.764343,0.200194,0.939986,0.260939,0.845736,0.374153,-1
0.076424,0.943428,0.373312,0.152027,0.149324,0.440681,0.016431,0.498745,0.850882,0.789953,-1
0.575823,0.652765,0.665262,0.0157,0.562788,0.630141,0.650617,0.154839,0.940307,0.213809,-1
0.329756,0.806847,0.578937,0.871857,0.299454,0.900999,0.383725,0.897145,0.774891,0.549792,-1
0.107888,0.815576,0.048358,0.440613,0.584875,0.77139,0.760338,0.206964,0.48248,0.165303,-1
0.956258,0.616072,0.710983,0.294882,0.133664,0.21145,0.301888,0.126476,0.872236,0.257018,-1
0.914632,0.614132,0.183048,0.443611,0.125717,0.173315,0.41364,0.839242,0.308036,0.015888,-1
0.40192,0.991216,0.217724,0.057681,0.584634,0.921236,0.37171,0.021115,0.935051,0.993855,-1
0.921185,0.172739,0.929724,0.284177,0.004549,0.859154,0.225644,0.122435,0.497951,0.634694,1
0.366778,0.951115,0.672365,0.31036,0.632933,0.494514,0.51322,0.695892,0.094099,0.511162,-1
0.361903,0.155484,0.039842,0.076281,0.098054,0.352556,0.216047,0.424451,0.297364,0.720087,-1
0.720219,0.871943,0.671672,0.260451,0.981775,0.233648,0.626478,0.252271,0.985194,0.451313,-1
0.955554,0.321748,0.781582,0.857805,0.533151,0.122,0.378168,0.616365,0.361388,0.556374,-1
0.295431,0.394329,0.48371,0.080298,0.437995,0.257564,0.084882,0.121129,0.438164,0.104848,-1
0.563799,0.066605,0.299854,0.700716,0.487484,0.589851,0.995931,0.510759,0.112929,0.302571,-1
0.653373,0.095159,0.598039,0.857904,0.098382,0.774237,0.11374,0.660565,0.827521,0.644036,-1
0.816398,0.284286,0.921138,0.790488,0.042984,0.54519,0.021791,0.727468,0.151041,0.934619,1
0.26308,0.667025,0.141277,0.776076,0.95323,0.219381,0.572716,0.038313,0.892991,0.515744,-1
0.308641,0.210238,0.438824,0.548784,0.31614,0.023191,0.810075,0.733599,0.082875,0.09228,1
0.682777,0.306274,0.211793,0.740838,0.812882,0.197631,0.407773,0.370716,0.288225,0.446542,-1
0.379828,0.745974,0.021178,0.050155,0.14824,0.468711,0.262897,0.387682,0.868142,0.743119,-1
0.245295,0.999871,0.559319,0.247497,0.538271,0.558057,0.066623,0.563843,0.347471,0.314694,-1
0.166171,0.150768,0.771749,0.191527,0.979615,0.287869,0.989742,0.932068,0.762035,0.768319,-1
0.451383,0.421804,0.688634,0.371323,0.412887,0.362561,0.481198,0.307221,0.572683,0.976725,-1
0.587355,0.8954,0.140976,0.31251,0.154016,0.708807,0.407037,0.023222,0.220913,0.298742,-1
0.756054,0.201506,0.401,0.399751,0.131284,0.963763,0.811539,0.206791,0.137475,0.000496,-1
0.173013,0.915525,0.337949,0.235056,0.802578,0.221418,0.810436,0.066282,0.694605,0.884513,-1
0.695703,0.409795,0.002896,0.784089,0.298225,0.898202,0.017515,0.11106,0.279546,0.152222,-1
0.16373,0.475871,0.622739,0.992772,0.641371,0.745743,0.340268,0.828288,0.070005,0.367539,-1
0.347769,0.22207,0.908626,0.781139,0.532714,0.82121,0.47814,0.283079,0.809615,0.411646,-1
0.130748,0.361382,0.872371,0.853177,0.482385,0.089856,0.429545,0.043734,0.652713,0.643774,1
0.939831,0.864015,0.141722,0.378751,0.252632,0.261553,0.312818,0.200746,0.102641,0.24757,-1
0.44935,0.147512,0.107503,0.600475,0.004846,0.200441,0.774081,0.496603,0.976792,0.350641,-1
0.031534,0.12184,0.299625,0.854211,0.9784,0.556975,0.774659,0.429065,0.856007,0.875205,-1
0.333005,0.869289,0.742044,0.441901,0.362096,0.18289,0.095783,0.864804,0.417277,0.894945,-1
0.080396,0.907058,0.886941,0.600518,0.538008,0.945992,0.083083,0.20038,0.599576,0.237324,-1
0.788634,0.507399,0.174377,0.327477,0.508832,0.072661,0.982818,0.445936,0.545901,0.147709,1
0.371511,0.605099,0.544661,0.672961,0.880962,0.436835,0.341252,0.062231,0.423951,0.502942,-1
0.787971,0.339404,0.976594,0.930999,0.72431,0.875725,0.884317,0.747573,0.417568,0.574769,-1
0.241356,0.207527,0.606024,0.857052,0.315162,0.751173,0.743443,0.207371,0.65597,0.960265,-1
0.165774,0.36536,0.357043,0.029352,0.679218,0.463361,0.912498,0.820751,0.503414,0.545592,-1
0.257353,0.52942,0.594296,0.938759,0.868369,0.348263,0.118284,0.886597,0.254432,0.294909,-1
0.252735,0.709482,0.771714,0.537756,0.547213,0.505148,0.461499,0.142111,0.795892,0.06765,-1
0.52753,0.146452,0.743551,0.269118,0.144933,0.274426,0.975855,0.622464,0.524202,0.389882,-1
0.029266,0.123113,0.541431,0.010295,0.096699,0.753919,0.789934,0.808163,0.702119,0.22985,-1
0.608576,0.050499,0.370605,0.657649,0.498589,0.353265,0.629974,0.790534,0.353348,0.960613,-1
0.645861,0.469177,0.094504,0.998085,0.414255,0.657546,0.633112,0.794377,0.713778,0.205851,-1
0.555778,0.418083,0.954582,0.102705,0.573602,0.033798,0.651562,0.514752,0.565592,0.54627,1
0.496633,0.354388,0.998451,0.271726,0.908167,0.464848,0.611073,0.052334,0.495242,0.766793,-1
0.514774,0.312712,0.090156,0.871689,0.279243,0.046676,0.874783,0.734627,0.149368,0.617928,1
0.654605,0.892901,0.269584,0.560143,0.518862,0.71649,0.680021,0.269907,0.966088,0.882789,-1
0.892742,0.60024,0.071338,0.980254,0.056498,0.882917,0.424763,0.744307,0.074917,0.834597,-1
0.380737,0.933699,0.555711,0.134723,0.622594,0.266682,0.137446,0.202479,0.170047,0.153701,-1
0.565609,0.845535,0.734747,0.186985,0.871142,0.005116,0.763959,0.477251,0.142336,0.779914,-1
0.60318,0.963917,0.674889,0.27563,0.955576,0.767574,0.735156,0.597426,0.219467,0.502092,-1
0.778044,0.479354,0.344607,0.218653,0.723711,0.627809,0.563885,0.315105,0.816173,0.845311,-1
0.729098,0.311415,0.662117,0.39646,0.007791,0.865665,0.27965,0.879633,0.38272,0.784871,-1
0.374446,0.075998,0.736325,0.071071,0.604646,0.861721,0.299647,0.2355,0.296114,0.289692,-1
0.898474,0.212306,0.926051,0.373899,0.739053,0.208136,0.70571,0.942555,0.441515,0.735054,-1
0.761849,0.165369,0.651268,0.891664,0.741806,0.005843,0.836882,0.680886,0.148485,0.901226,1
0.817611,0.782787,0.349262,0.430791,0.154478,0.736931,0.996751,0.597335,0.785943,0.931158,-1
0.549574,0.617321,0.192478,0.142287,0.687721,0.791834,0.933965,0.629148,0.679781,0.113536,-1
0.619629,0.939471,0.17827,0.754057,0.242296,0.659541,0.49448,0.471768,0.337107,0.309174,-1
0.13571,0.281649,0.609353,0.464428,0.27546,0.436955,0.516944,0.976621,0.871066,0.886659,-1
0.790084,0.848594,0.343508,0.893145,0.024054,0.927797,0.090528,0.421392,0.290556,0.08066,-1
0.616895,0.243892,0.178911,0.923832,0.734618,0.4448,0.800464,0.505279,0.111092,0.152337,-1
0.06788,0.551828,0.424588,0.880196,0.995559,0.029664,0.524243,0.816748,0.858259,0.8004,1
0.285589,0.765063,0.792048,0.097716,0.302915,0.207301,0.825046,0.398222,0.166147,0.143758,-1
0.384992,0.015052,0.832674,0.93989,0.046471,0.403852,0.523462,0.403868,0.652729,0.738199,-1
0.648001,0.712738,0.975318,0.785118,0.494083,0.607021,0.759357,0.491249,0.806095,0.481593,-1
0.343076,0.976357,0.919464,0.614921,0.037304,0.823241,0.819078,0.799297,0.103945,0.651765,1
0.34596,0.061388,0.482027,0.969563,0.789155,0.995504,0.375725,0.20317,0.268769,0.471194,-1
0.440857,0.630652,0.64123,0.122317,0.58463,0.660481,0.139371,0.076464,0.328033,0.53127,-1
0.597542,0.841652,0.271046,0.043109,0.905983,0.131432,0.447946,0.373642,0.288824,0.680085,-1
0.263274,0.380644,0.106564,0.776331,0.258634,0.047738,0.146544,0.326977,0.176281,0.891055,1
0.783909,0.751196,0.657553,0.211967,0.970724,0.901647,0.4425,0.054713,0.742349,0.510361,-1
0.121658,0.607586,0.817908,0.365395,0.331702,0.572496,0.915598,0.538438,0.783825,0.720091,-1
0.60378,0.504128,0.66697,0.446283,0.865282,0.918547,0.777639,0.650867,0.064972,0.157396,-1
0.193816,0.670092,0.679669,0.453598,0.432595,0.312395,0.974606,0.6196,0.809465,0.270166,-1
0.792139,0.891376,0.151722,0.310282,0.756076,0.389168,0.109339,0.682275,0.488928,0.054246,-1
0.053681,0.125404,0.88963,0.691472,0.957767,0.704511,0.125665,0.924228,0.711356,0.459435,-1
0.756259,0.451261,0.039964,0.513881,0.322253,0.984246,0.56897,0.857054,0.813436,0.640415,-1
0.602302,0.484946,0.655602,0.366312,0.869767,0.968106,0.247239,0.176769,0.8379,0.798814,-1
0.619767,0.60745,0.176279,0.062988,0.495377,0.799817,0.62458,0.080758,0.873005,0.064121,-1
0.815214,0.664566,0.285666,0.599056,0.572199,0.554736,0.041294,0.285933,0.829002,0.409878,-1
0.084473,0.120769,0.586408,0.453103,0.597837,0.899435,0.266021,0.504919,0.099665,0.22901,-1
0.405858,0.669793,0.588091,0.802748,0.891537,0.385787,0.232595,0.146586,0.819886,0.895246,-1
0.219841,0.721843,0.651396,0.44947,0.623655,0.351819,0.523712,0.721373,0.587864,0.42922,-1
0.470488,0.967555,0.685924,0.256851,0.818185,0.454831,0.052698,0.175797,0.218027,0.546139,-1
0.771451,0.843294,0.611097,0.626892,0.043066,0.136765,0.921662,0.745224,0.864693,0.680998,-1
0.427108,0.438187,0.301466,0.922206,0.562466,0.720886,0.947648,0.00571,0.383302,0.626612,-1
0.842476,0.453249,0.032829,0.003481,0.93121,0.781424,0.337423,0.496661,0.143296,0.75455,-1
0.089282,0.775186,0.297282,0.923185,0.665798,0.098491,0.336057,0.46387,0.382283,0.260149,1
0.846166,0.106133,0.377996,0.79498,0.421435,0.109536,0.895008,0.090526,0.193781,0.836586,-1
0.525252,0.705066,0.773096,0.456573,0.373165,0.761697,0.913219,0.710906,0.109681,0.761655,-1
0.452506,0.472274,0.577863,0.539931,0.465188,0.037973,0.951318,0.372364,0.103632,0.712,1
0.443582,0.435785,0.31186,0.251009,0.220013,0.921402,0.447074,0.175993,0.473255,0.106526,-1
0.858668,0.784566,0.589214,0.600844,0.643151,0.937969,0.952503,0.800841,0.118566,0.342431,-1
0.218669,0.309605,0.043482,0.096288,0.815066,0.709132,0.243302,0.73225,0.023076,0.608375,-1
0.100577,0.848479,0.24143,0.33267,0.316224,0.692647,0.933715,0.968807,0.454986,0.739891,-1
0.32272,0.734885,0.051153,0.388607,0.110094,0.805239,0.469534,0.38726,0.371858,0.78809,-1
0.291849,0.500923,0.308635,0.027227,0.730156,0.22798,0.714033,0.778892,0.456619,0.085479,-1
0.865434,0.101171,0.282895,0.095838,0.038514,0.985605,0.322571,0.628143,0.000136,0.85932,-1
0.626563,0.674018,0.643835,0.090915,0.794069,0.971068,0.397933,0.544427,0.730613,0.12614,-1
0.158377,0.543104,0.549911,0.036169,0.276743,0.828354,0.597752,0.456121,0.56839,0.229093,-1
0.713753,0.521561,0.396582,0.792882,0.140823,0.397634,0.635477,0.072598,0.942334,0.996739,-1
0.718168,0.111032,0.393487,0.883958,0.035578,0.420683,0.576,0.072287,0.667788,0.917162,-1
0.32424,0.398988,0.801478,0.331977,0.74609,0.569885,0.215461,0.104133,0.77329,0.760186,-1
0.900876,0.129847,0.583694,0.868409,0.223418,0.035809,0.28183,0.134272,0.032044,0.833811,1
0.924326,0.851893,0.771946,0.913195,0.833244,0.33641,0.969108,0.332458,0.153033,0.135145,-1
0.419619,0.282471,0.77576,0.713689,0.03898,0.411175,0.084486,0.492788,0.604938,0.423221,-1
0.446097,0.163678,0.561979,0.997943,0.022567,0.667518,0.646431,0.605128,0.263634,0.088828,-1
0.338161,0.240504,0.393995,0.98335,0.048232,0.451421,0.314628,0.337508,0.511398,0.278157,-1
0.60052,0.439641,0.068167,0.89735,0.696013,0.43246,0.393237,0.821486,0.984213,0.211666,-1
0.75539,0.481981,0.138312,0.637444,0.078566,0.903286,0.050389,0.733533,0.914587,0.961579,-1
0.677204,0.662861,0.935123,0.413979,0.342684,0.78921,0.703793,0.48287,0.393251,0.061143,1
0.298867,0.284787,0.614832,0.28746,0.822842,0.804456,0.489347,0.612664,0.957268,0.431964,-1
0.193657,0.64645,0.499485,0.304672,0.225397,0.252996,0.252518,0.825349,0.677828,0.96382,-1
0.730209,0.764162,0.479769,0.342244,0.886709,0.294528,0.36689,0.398,0.48279,0.161452,-1
0.95705,0.32728,0.761015,0.935895,0.065122,0.436544,0.817601,0.969807,0.311627,0.097635,-1
0.430896,0.233876,0.154737,0.977282,0.13472,0.693652,0.706641,0.585836,0.009359,0.259612,-1
0.082958,0.39804,0.00386,0.632836,0.577828,0.412975,0.600314,0.560378,0.657516,0.040744,-1
0.284155,0.11302,0.621793,0.630284,0.594053,0.60301,0.795079,0.785663,0.490833,0.670476,-1
0.278236,0.857492,0.406873,0.884644,0.617158,0.641586,0.615809,0.929569,0.225669,0.368768,-1
0.496894,0.074015,0.038021,0.527714,0.859226,0.161211,0.660155,0.927004,0.738085,0.796633,-1
0.239136,0.673035,0.978978,0.760565,0.376592,0.417233,0.484537,0.92709,0.674684,0.308981,-1
0.215243,0.132284,0.922091,0.579968,0.90702,0.501792,0.502675,0.58114,0.997064,0.721554,-1
0.340954,0.395228,0.433841,0.615394,0.586182,0.855796,0.888001,0.179242,0.280807,0.918048,-1
0.378047,0.914224,0.459248,0.847102,0.477888,0.899411,0.479404,0.616245,0.083001,0.549965,-1
0.901976,0.240635,0.177733,0.417497,0.901644,0.511222,0.168354,0.706892,0.019346,0.739142,-1
0.124778,0.407424,0.046318,0.672594,0.708458,0.065935,0.968287,0.706244,0.654766,0.265931,1
0.192135,0.867416,0.425244,0.81885,0.727534,0.833884,0.048438,0.522411,0.602545,0.414795,-1
0.22759,0.095784,0.554798,0.509296,0.509285,0.562522,0.958894,0.546667,0.679224,0.919509,-1
0.02579,0.807286,0.579605,0.403867,0.541443,0.825516,0.227183,0.049614,0.799622,0.283587,-1
0.451875,0.512013,0.927788,0.419826,0.272864,0.329929,0.505118,0.995094,0.882482,0.895142,1
0.228192,0.288034,0.417691,0.402463,0.392566,0.422746,0.664844,0.965601,0.127392,0.571782,-1
0.465444,0.901146,0.645449,0.222829,0.868949,0.906648,0.252383,0.74923,0.013264,0.488644,-1
0.496669,0.982499,0.304335,0.532661,0.635723,0.349227,0.713378,0.349534,0.543821,0.4053,-1
0.913564,0.881101,0.293897,0.277113,0.537569,0.003124,0.90802,0.602444,0.053203,0.024506,1
0.190254,0.05294,0.626424,0.549189,0.13084,0.41566,0.86934,0.840795,0.102063,0.51288,-1
0.555389,0.709921,0.953865,0.947369,0.224692,0.730171,0.161213,0.774618,0.099669,0.28135,1
