attrib1,attrib2,attrib3,class
9.366269,1.724846,4.892052,1
4.997684,1.789621,7.857679,-1
8.043358,7.310454,6.490702,1
2.381816,6.601009,6.894652,1
0.962427,7.480355,9.290259,1
9.463819,5.907313,8.437343,1
9.541621,3.624123,8.593942,1
7.847294,7.942793,6.37472,1
5.546486,2.111125,3.03403,-1
3.878526,9.777443,8.544974,1
0.495953,3.891591,6.906051,-1
1.33833,4.729506,7.677383,-1
0.964284,4.652476,4.446974,-1
8.234613,8.747031,3.30593,1
0.07222,8.410188,2.189073,1
5.052741,8.880251,0.990747,1
5.140505,5.164516,7.00115,1
9.250652,2.149383,9.589654,1
6.525028,4.645321,8.640762,1
6.72203,0.788118,7.536591,-1
9.466761,3.128052,6.247014,1
6.197485,1.743487,1.080401,-1
7.996475,4.914418,7.016743,1
6.396116,0.64532,3.122504,-1
0.385474,3.606546,6.679353,-1
2.677337,3.532066,4.658623,-1
3.658644,8.559949,7.078487,1
3.914746,1.960228,2.781147,-1
7.069495,9.438004,6.808057,1
8.804426,4.271029,1.544714,1
7.034763,3.735402,9.507043,1
8.411322,8.655359,3.322568,-1
3.874962,0.094076,5.787422,-1
2.387782,8.535559,9.063628,1
7.911366,2.618322,6.868635,1
5.673532,2.725146,7.416696,1
9.097173,8.985958,9.216779,1
6.772937,6.386422,4.197891,1
1.008245,9.590255,2.331734,1
2.830675,4.731004,3.732502,-1
6.652024,3.339566,5.48074,1
5.289408,5.142508,7.419127,-1
7.655014,0.475739,6.672704,1
5.901921,0.873761,5.470853,-1
8.398744,4.081267,8.665395,1
4.07418,7.889009,9.204418,1
0.126768,1.696059,9.069027,-1
6.693611,2.433929,3.841825,1
1.76674,7.089379,4.677019,1
3.165377,1.730811,4.702463,-1
8.354519,6.646896,5.50952,1
5.566532,0.900944,2.374914,-1
8.59754,3.638537,4.805855,1
9.921275,7.751933,7.233239,1
1.630491,6.824498,2.937815,-1
4.114153,2.984948,2.851583,-1
6.203217,3.700573,5.31658,1
4.22281,3.697559,4.669879,-1
7.199347,2.36857,4.920257,1
1.926948,7.248767,8.772147,1
3.70997,5.11707,3.500108,1
4.736678,7.80718,5.718003,1
6.63307,9.521579,0.467753,1
8.711952,9.61249,8.990088,1
5.028273,8.519465,4.373274,1
3.393494,5.466392,5.099528,1
5.342577,5.876974,6.262031,1
3.15497,0.235929,3.062164,-1
2.091462,8.580304,8.342103,1
7.782662,8.600392,7.557539,1
1.039637,1.650322,0.90322,-1
3.338676,4.01157,3.286646,-1
7.248817,7.915686,7.723179,1
0.462699,4.412408,3.287666,-1
1.328887,1.098525,9.714215,-1
7.265048,1.307607,2.867849,1
4.396847,9.249441,9.211966,1
0.281495,5.302105,0.199382,-1
6.6257,0.767846,9.258334,-1
2.295984,2.860934,8.404758,-1
3.18718,2.663296,3.956696,-1
4.21306,4.928179,7.616825,1
2.349301,4.699991,1.044556,-1
7.060943,1.476263,0.425743,1
6.658402,8.607125,6.695057,1
2.432005,7.470286,8.410474,1
8.763456,3.889273,5.24684,1
0.743254,5.051172,2.16951,-1
8.193426,9.385961,8.885684,1
3.319297,3.481418,1.844827,-1
0.20475,2.078767,3.832524,-1
1.524287,7.497797,2.652764,1
0.688268,4.976149,7.458369,-1
5.74678,8.304713,2.838019,1
9.869936,9.919399,1.80483,1
6.432712,1.419124,0.394557,-1
7.210953,5.996044,3.850815,1
0.715882,9.079247,8.031089,1
6.292072,8.196308,8.68524,-1
8.729019,4.438738,3.331582,1
4.802998,2.554814,6.624005,-1
3.589326,6.816982,8.699774,1
2.426774,0.449084,5.605886,-1
0.286534,8.364021,4.522306,1
9.09643,2.457878,2.975319,1
7.583598,8.056034,1.721723,1
4.545278,9.16749,7.006713,1
5.961281,0.838998,2.48392,-1
8.346482,3.13473,8.814247,1
2.683118,0.060607,4.616906,-1
2.384268,4.716851,7.837387,-1
4.644984,4.738364,6.436626,1
8.667407,5.79338,6.239803,1
5.962233,7.54115,9.157554,1
3.07151,5.215943,5.09401,-1
9.257625,3.661059,6.56552,1
3.653518,7.158445,9.86495,1
6.694512,2.223875,0.713871,1
2.912826,0.327171,6.563355,-1
1.266549,7.861617,5.59058,1
8.21069,8.023532,6.668883,1
5.295518,8.339997,0.849209,1
4.215278,4.990179,4.734362,1
7.045066,4.640259,2.618435,1
8.949836,0.393462,6.213827,1
9.759096,2.983852,7.658578,1
9.802744,6.795454,2.243373,1
5.35056,9.397392,2.312423,1
8.631837,7.702184,1.023819,1
7.950721,5.276111,8.881057,1
8.966196,5.307581,9.06511,1
0.974697,7.512209,9.955806,1
5.225361,9.305843,8.667403,1
3.026131,9.053108,4.30246,1
3.338688,4.155759,5.40871,-1
6.979653,5.164843,5.811272,1
3.560902,9.848978,4.186426,1
1.929144,1.294049,6.760806,-1
4.994582,9.153102,7.233795,1
1.386329,6.892174,4.331191,1
9.34604,2.210716,1.635193,1
0.938289,0.321435,1.003879,-1
7.188113,3.720769,0.115977,1
7.44396,4.722606,5.999588,1
7.551817,5.426132,7.898005,1
5.595102,0.812301,0.524193,-1
8.155927,8.206784,8.358552,1
5.124782,4.317584,1.858995,-1
4.585575,4.458669,7.991952,1
6.04401,5.403068,8.579632,1
2.74325,2.624575,8.605238,-1
4.910822,6.768678,4.782782,1
2.022564,0.029165,4.683056,1
9.299789,7.942332,8.134245,1
5.049368,4.308971,4.439412,1
9.649177,5.138672,3.204502,1
8.361903,4.286139,3.488577,1
1.657345,0.745574,9.128147,-1
7.444217,8.007359,1.583674,1
1.843272,5.042194,4.936998,-1
9.780571,2.174583,7.641088,1
2.262751,6.254396,0.982178,1
9.146961,7.094346,3.208943,1
9.534778,1.553585,2.751436,1
5.2543,1.514548,3.079518,-1
0.635248,2.739815,4.704288,-1
7.886132,0.617033,4.7375,1
5.447525,6.493176,3.10429,1
0.862496,4.467889,6.330806,-1
9.997545,8.772651,6.502086,-1
5.129673,2.53572,5.436117,-1
9.562639,2.133086,2.581973,1
1.355481,4.027088,4.669335,-1
5.934855,3.491077,2.999518,1
2.976063,1.206462,5.444025,-1
2.24412,9.003867,7.780154,1
8.989875,6.023212,8.199504,1
7.929458,9.821599,4.554137,1
5.372662,9.33572,6.910119,1
2.625498,6.666362,7.168543,1
3.6791,6.883674,3.603271,1
4.443361,8.069661,5.792499,1
9.056013,6.395868,4.212329,-1
8.609336,9.900372,3.451529,-1
9.201842,1.781211,3.926506,-1
0.652002,4.222806,2.311086,1
9.016545,6.989327,3.231262,1
0.649092,7.083228,1.678728,-1
5.696566,6.053761,3.736523,1
9.840693,4.154936,5.984026,1
7.746007,3.648561,3.12523,1
0.822969,8.885878,8.264137,-1
3.173398,3.83482,3.652993,-1
3.505247,4.155319,2.90048,-1
7.743011,0.912467,5.624013,1
2.636244,0.569378,4.734028,-1
7.118095,3.053326,8.114107,1
2.960245,4.02007,2.516527,-1
8.286794,7.674138,8.486799,1
0.785474,9.856832,4.756198,1
9.362496,1.522775,9.361592,1
3.832834,9.745157,2.010012,1
3.24226,6.291618,8.262558,1
5.786786,9.790135,5.340191,1
2.761456,8.266469,4.178023,1
9.255525,3.775329,9.402201,1
9.374502,2.926808,6.998874,1
7.131962,5.331011,1.291274,1
0.451441,0.888769,6.647607,-1
3.385904,6.138682,4.05607,-1
9.416399,3.256663,2.062216,1
3.42959,7.374509,3.521287,1
1.767855,9.413748,4.990659,1
2.560645,5.69607,5.445163,1
0.880033,8.907543,4.096614,1
5.972481,4.92151,5.856196,1
0.557891,0.129461,6.789788,-1
0.890939,7.44164,5.345581,1
7.607057,1.614004,6.540387,-1
7.22367,7.485177,4.941629,1
4.527951,7.498467,9.223159,1
2.350156,6.307237,5.041833,1
3.433834,6.707221,9.567317,1
0.927467,5.433238,3.860735,-1
9.38801,5.867464,7.382057,1
4.784898,6.470086,5.928862,1
5.567148,3.699185,0.188647,1
0.743541,6.411339,1.489131,-1
0.471977,5.618804,8.604746,-1
8.158812,5.679368,7.680096,-1
3.632091,6.643995,9.258346,1
8.504195,4.738616,7.483872,1
9.889079,5.485815,6.828608,1
0.544817,8.761391,4.546224,1
0.515807,8.918066,0.822942,-1
7.159693,6.670225,2.420613,1
5.356495,6.277803,2.163729,1
9.714425,2.111852,4.431612,1
4.583289,7.951606,2.549144,1
2.174532,4.606716,5.957236,-1
0.031146,3.348337,4.733345,1
4.900389,9.732952,2.213707,1
3.422204,3.242839,0.59178,-1
5.258277,5.089362,4.234039,1
1.846286,0.254873,1.91323,-1
4.667049,1.037345,3.842987,-1
5.664434,2.266375,3.318968,-1
6.766226,9.115177,3.959474,1
8.107054,3.505684,6.630601,1
0.516875,5.253191,9.573347,-1
5.658076,1.313949,5.722654,-1
5.514776,4.765544,1.934615,1
2.043427,4.721615,4.644402,-1
7.565315,7.576969,7.18031,1
1.694191,3.139141,7.386128,-1
3.969432,5.166826,9.016029,1
4.387464,8.449751,7.607617,1
9.472001,8.203897,1.150999,1
0.340422,7.871249,8.674871,1
1.344653,3.657752,9.801134,-1
5.156609,0.091401,9.187184,-1
3.93581,8.709141,3.967939,1
0.25551,3.964416,1.826107,-1
9.887121,9.962969,8.456986,1
0.102241,2.629515,5.16029,-1
2.024348,6.864894,6.119789,1
9.055006,8.997482,0.142319,1
9.999649,8.870128,6.135904,-1
7.732254,4.0863,7.883411,1
1.963975,3.485542,3.186204,-1
6.613246,6.572542,1.195146,-1
6.622486,7.052936,2.081381,1
7.541838,0.779288,7.102166,1
8.782059,5.141484,0.059862,1
0.207899,2.104447,0.312604,1
2.861653,5.417421,3.796053,-1
7.785038,7.68656,5.089345,1
1.35507,8.135986,3.354046,1
8.572668,2.271653,2.492467,1
1.898387,7.784528,8.209538,1
2.582103,4.635722,5.512737,-1
9.429515,9.78206,5.53516,1
7.996456,6.726977,2.939385,1
6.106712,1.439143,6.555945,-1
7.768894,0.99702,4.284486,1
4.471347,7.249601,6.021434,1
8.712621,6.354772,4.688467,1
3.643351,8.622573,8.275718,1
3.133156,7.332822,2.564542,1
9.655966,5.797758,1.075559,1
0.922781,6.012114,2.122617,1
9.869984,8.440024,0.539919,-1
4.620639,7.621446,8.810756,1
8.796625,2.502993,1.932722,1
8.702519,6.003367,9.827858,1
0.355593,6.882912,8.521582,-1
3.897789,2.664593,8.609667,-1
9.853916,8.297936,8.357744,1
5.89183,1.300639,0.216816,-1
7.138152,5.183164,0.091483,1
8.086833,3.87995,9.400947,1
2.172069,6.626711,7.295962,1
9.875215,0.122218,1.085869,1
2.870963,7.946689,6.696627,1
9.397095,6.492856,7.134679,1
4.516417,6.894746,6.020814,1
8.242988,9.395387,6.000325,1
2.628985,7.348608,8.509584,1
1.210535,4.136253,4.477557,-1
3.077027,2.459583,9.204475,-1
5.878212,7.931476,8.712255,-1
8.912703,5.974897,6.955019,-1
3.48077,9.85315,5.109099,-1
0.061229,7.707018,5.632657,1
9.558058,3.995516,5.138987,1
6.888459,1.993916,6.084494,1
9.208118,5.620741,6.712928,-1
7.496365,5.036161,4.305847,-1
7.06354,1.120271,7.542014,1
8.490317,7.535725,7.358897,1
4.486857,7.774522,0.856009,1
1.046133,7.808109,0.84073,1
3.770287,9.348197,0.06549,1
1.744059,6.214605,0.805336,-1
5.007303,5.441864,1.538857,-1
1.620838,8.685736,3.299838,1
2.302038,2.032296,9.683345,-1
5.84185,3.387317,1.556457,1
0.850398,4.479412,4.864411,-1
0.413534,7.714348,4.695951,1
7.968128,5.428942,3.671043,1
0.098558,3.201183,0.988199,-1
1.446141,8.972597,0.178624,1
5.769578,1.092076,5.770495,-1
2.120662,7.707253,3.112517,1
2.178281,7.926137,9.298804,1
2.282786,4.467714,1.941468,-1
8.513799,9.200136,2.530995,1
7.344159,9.909048,0.668972,-1
5.831805,6.125831,3.888268,1
1.54862,2.480293,1.346616,-1
9.503885,2.171258,5.219128,1
7.461816,6.643115,1.211979,1
2.990733,8.51621,9.492801,1
6.653326,0.014497,5.768781,1
8.205605,8.352743,8.604345,1
3.98364,2.803404,2.140146,-1
8.298735,0.965578,0.11133,1
9.396139,3.737439,2.020548,1
0.919073,7.470635,2.963597,1
0.951634,1.872628,9.782149,-1
4.12062,8.057089,4.457797,1
2.40182,8.823764,9.280354,1
9.317904,7.344263,3.989062,1
6.618893,5.014196,2.608099,1
0.570029,3.480206,0.329481,-1
4.905099,2.407419,8.638486,-1
4.556209,3.575243,1.805723,1
2.339479,0.363526,6.73899,-1
2.169822,3.728476,4.962356,-1
0.695724,0.980991,6.320944,-1
5.181955,2.900162,0.890272,1
3.094798,1.995761,5.017071,-1
1.157541,3.111876,8.432816,-1
6.299345,7.243572,5.707692,1
2.268155,6.728575,6.042426,1
6.733859,4.855431,5.578615,1
7.142431,2.866996,2.462807,1
0.61771,1.935121,1.771968,1
6.803158,4.883317,4.717988,1
9.097341,8.463158,7.199085,1
5.499837,7.559864,3.813313,-1
4.232254,9.571445,9.134541,-1
9.704396,5.532928,3.507555,1
3.410324,0.037433,6.746785,-1
8.461558,3.385723,7.748622,1
4.429231,8.016036,8.748201,1
6.541311,4.789363,9.821932,1
5.691297,9.451766,3.816573,1
5.953865,6.207573,4.97911,1
1.366745,2.143294,6.594556,-1
7.84673,4.190186,7.880185,1
4.304819,0.448852,1.295336,-1
9.694157,1.039597,3.920342,1
8.402939,2.956453,2.571971,1
2.904185,1.263653,7.812622,1
4.394782,7.107475,0.354954,1
7.446993,8.440341,7.136795,1
0.76252,9.260524,6.95884,-1
4.23297,4.277117,5.481487,1
4.831336,2.651704,8.639177,-1
2.443744,9.169994,6.283986,1
7.851584,8.037564,2.022609,1
1.233187,8.002071,8.848043,1
1.887516,1.346826,0.51496,-1
0.289368,4.191384,7.75631,-1
5.648358,8.053896,5.17798,-1
2.148362,0.519973,0.206102,-1
5.375618,9.076922,4.846678,1
5.935394,8.329255,2.341559,1
2.803288,4.815626,8.8374,-1
1.671166,8.587387,6.157834,1
7.006321,5.9737,5.317383,1
1.929717,8.789544,6.447496,1
2.073286,1.992986,8.09675,-1
8.144548,9.441375,3.095288,1
9.717048,5.487367,9.702875,1
5.819299,3.391065,1.590486,1
3.282848,7.912123,6.606309,1
5.851278,2.939822,2.406961,-1
0.425483,9.973933,1.383327,-1
5.658456,2.356346,8.729284,1
4.533994,6.065482,0.432698,1
8.763434,9.098172,9.357936,1
6.718755,8.229221,9.779072,1
3.658652,4.395172,7.315518,-1
0.355977,6.062977,0.056281,-1
7.23214,1.124904,3.268458,1
2.351269,6.531505,7.190921,1
6.420135,5.611171,7.461971,1
2.966852,8.623608,8.598982,1
6.29843,3.412166,5.38186,1
3.90135,1.359321,0.924081,-1
7.44458,4.454988,0.964835,-1
0.978201,2.522715,5.261905,-1
6.928329,2.263688,8.779876,1
5.679028,9.819696,9.634861,1
1.992989,8.992227,0.839981,1
7.471409,7.63904,3.186579,1
0.8181,5.816306,1.451617,-1
5.978593,7.339564,6.96144,1
3.295272,3.574197,4.047781,-1
1.262323,1.007341,0.547771,-1
7.246623,9.229839,6.700658,1
1.367932,1.817887,8.928008,-1
1.826538,0.487274,1.906978,1
4.798277,9.039359,8.743258,1
1.507328,4.097132,2.50044,1
8.08371,8.280476,1.933626,1
9.248445,1.173592,2.774897,1
4.038208,0.635113,6.763853,-1
8.937187,3.695051,4.167761,1
9.282575,8.289441,7.78469,1
5.7989,9.491926,1.55711,1
7.987814,1.918221,1.996468,1
4.648705,1.409986,9.272671,-1
2.25293,7.694592,0.978399,1
3.74569,2.52192,6.881558,1
2.525854,2.787253,4.218769,-1
5.405261,0.898703,4.464381,-1
1.432263,4.628374,0.91324,-1
1.06367,9.374668,4.925671,1
7.587029,9.718056,6.864567,1
8.271899,7.476695,5.75944,-1
6.758226,5.386281,9.854078,1
4.034255,5.094598,6.234804,1
2.577504,4.461063,1.846783,1
7.802717,9.269633,4.671761,1
5.408003,8.542273,3.120673,1
7.001935,0.226545,9.949378,-1
9.600663,7.978245,6.48558,1
4.641363,8.946115,5.694144,1
1.094141,0.458204,5.249646,-1
3.276219,0.151746,6.918585,-1
1.266814,6.525768,2.162937,-1
9.030183,6.717351,7.366604,1
3.873794,7.486199,8.795319,1
6.0782,5.50984,6.690933,1
1.748393,7.923385,9.064931,1
1.332799,8.806175,1.255617,1
4.823949,9.455551,7.322277,1
9.656996,2.532062,2.525893,1
9.612854,1.31683,3.226702,1
2.229269,3.036955,5.356714,-1
1.213016,4.397081,2.183609,-1
2.119672,1.993827,6.774484,-1
5.703656,1.035376,5.60338,-1
9.666395,1.581708,0.9257,1
6.078303,8.397779,2.398981,1
6.224559,7.801623,6.356926,1
1.923997,2.217342,6.188068,-1
0.330749,6.436489,2.715052,-1
0.8623,5.600356,6.715108,-1
7.1966,1.477089,3.968064,-1
8.780561,2.809698,3.51363,1
5.719915,3.835606,0.684269,1
5.274925,8.863552,7.460707,1
6.56771,0.476816,6.130659,-1
3.631497,8.275519,4.031004,1
7.648383,1.697421,8.077488,1
6.484456,9.770391,2.655266,-1
3.877032,5.344649,9.576032,1
4.01391,4.140413,0.768879,1
4.037292,8.211505,3.398581,1
1.590752,9.398107,8.896407,1
8.756198,0.058121,4.662871,1
3.554845,9.495196,3.857726,1
2.369389,7.918377,7.312079,1
6.938626,6.523488,5.57826,1
1.162578,8.994542,9.868985,1
2.743354,6.210044,0.54881,-1
7.478487,3.914438,5.37514,1
3.868382,4.303282,6.071173,1
8.217421,3.06661,7.746906,1
5.300734,3.211603,1.473239,1
0.091422,5.16921,2.247825,-1
9.000009,7.60702,3.552699,1
9.882453,2.592249,7.280583,1
8.666212,9.379623,6.358304,1
8.423905,7.121563,6.591123,1
3.976513,2.348988,5.496731,-1
9.413911,9.16755,4.194134,1
5.944756,8.927624,3.133122,-1
3.292204,1.696957,0.168391,-1
2.963124,2.720544,8.520823,-1
6.731291,7.472764,2.540167,1
6.864509,8.380868,2.291435,1
6.751791,1.348319,2.10871,1
9.169504,8.110861,3.824194,1
6.312754,7.795622,2.649287,1
8.279687,8.136103,5.108562,1
9.791823,6.577167,5.231377,1
4.631722,5.764466,7.127266,1
5.481923,3.808884,1.287005,1
5.540315,5.106555,2.498046,-1
8.649551,0.266018,6.599508,1
0.70403,8.492419,7.498119,1
2.702541,8.463798,5.391538,1
5.736526,6.991656,7.201128,1
4.879026,6.893555,7.866316,1
2.755115,5.759136,8.216286,1
9.187498,4.900637,6.026459,-1
2.109455,6.476808,7.982488,1
7.400081,3.875132,1.767584,1
8.871234,6.530999,3.717571,1
5.415417,3.143048,0.865421,1
6.594163,3.220858,1.505815,1
6.82164,3.655876,1.534617,1
3.714784,9.811974,8.366808,1
8.408058,6.614602,2.540321,1
8.907197,8.228183,7.623864,1
2.80171,3.2842,7.758445,-1
9.690644,3.815316,1.344022,1
6.451231,2.742581,4.156354,1
6.290878,4.372537,2.574402,1
3.967631,6.730371,8.002288,1
5.196845,3.332542,3.172489,1
7.654854,7.113193,9.053005,1
7.05054,6.02903,3.754391,1
9.835472,9.627495,4.377638,1
5.78753,1.75846,1.577546,1
3.877746,1.800436,8.033768,-1
3.535577,2.410317,9.672167,-1
3.567086,6.059105,2.481325,-1
7.705003,5.205203,0.499402,1
5.341409,2.062811,6.582251,-1
9.980229,3.068799,0.767248,1
9.586012,8.875305,6.116462,-1
3.438247,0.573703,6.591941,-1
6.19533,6.011793,6.530513,1
7.489,9.737441,6.049538,1
7.806775,4.38393,8.638246,1
7.075346,2.826286,2.666843,1
1.56353,3.996096,9.967446,-1
0.871634,8.200549,8.047558,1
6.252451,6.44888,6.593628,1
9.418531,3.091462,9.876014,1
0.606497,6.177471,8.310458,-1
9.544846,4.019287,4.06626,-1
1.347748,5.567816,0.548324,-1
2.648416,3.797454,7.397148,-1
3.001185,1.427343,1.070613,1
0.45719,0.835111,6.029899,-1
3.3532,3.647778,3.070504,-1
5.12756,8.534314,4.772437,1
2.320119,9.547641,8.296851,1
4.188047,3.631875,8.609185,1
6.89276,2.420689,4.191635,1
4.435653,7.639229,2.468287,-1
5.143342,3.681458,8.58458,1
3.844032,8.091955,6.383029,1
9.933706,1.930579,0.183947,1
1.48605,9.032957,7.6372,1
9.647075,5.365882,3.192259,1
9.042219,2.215091,4.535791,1
0.984164,8.688914,5.042159,1
8.486469,2.148371,6.278415,-1
8.882594,1.195691,2.759792,1
6.639062,6.205968,4.20725,-1
3.728749,1.060631,3.964516,-1
6.319459,9.019531,9.16184,1
8.208583,5.686252,9.616587,1
4.540518,9.647188,6.854076,1
1.344197,1.556983,0.693685,-1
2.718806,4.970127,5.994428,-1
1.309587,8.289669,8.17568,1
2.109624,1.870999,1.702121,-1
2.810965,3.036663,2.569212,-1
6.33785,4.675723,1.707261,1
7.080378,5.241173,2.622864,1
8.66396,7.782559,5.015466,1
9.618458,3.636938,8.29641,1
5.720211,1.591072,6.606983,-1
9.257964,6.073115,3.434456,1
2.211544,0.070156,9.021984,-1
0.274838,5.573862,8.956709,-1
8.411799,7.341612,1.9921,1
0.135386,5.280447,7.321226,-1
1.888484,2.507652,5.0509,1
9.369676,6.985503,5.845669,1
8.45809,6.28057,8.052305,1
8.808759,7.271946,3.344654,1
6.107244,2.999468,8.984037,1
7.96052,6.684154,2.96937,1
9.619127,1.207204,7.160237,1
7.224461,5.881858,7.249694,1
1.866831,9.070286,5.321278,1
8.592705,6.190865,4.069311,1
3.456928,2.518638,3.586531,1
4.558855,2.302292,6.7887,-1
0.275224,9.935711,7.928461,1
5.114355,5.62517,5.960179,1
2.500172,1.712136,8.121194,-1
2.149256,9.251354,9.976061,1
6.443563,5.22552,3.381958,1
8.883011,3.01048,1.802825,1
7.806932,4.14525,0.811197,-1
8.991346,6.908267,2.033226,1
4.478147,0.330781,5.352355,-1
6.213135,5.145579,0.214017,-1
1.10964,6.870046,7.113786,-1
7.633186,2.985884,3.198409,1
7.361309,6.516615,2.877022,1
9.689734,1.418237,2.321392,1
5.362663,7.850901,7.148885,1
4.756333,6.103212,0.74282,1
7.710349,2.034171,9.949017,1
8.946625,5.550144,7.961592,1
4.791025,9.212604,6.687559,1
1.68596,7.164568,3.332474,1
5.463611,9.972528,0.482533,1
5.820759,9.233789,1.11562,1
9.671897,1.700504,4.155934,-1
1.078884,7.015391,2.397343,1
7.786552,3.351759,9.381364,1
8.558021,2.641102,0.770606,-1
0.124937,1.214249,4.72816,1
4.884065,2.463934,3.232289,1
1.334477,6.653758,3.709014,-1
9.541032,0.758771,7.052794,1
2.544057,3.142467,9.834496,-1
9.856608,4.538001,2.189895,1
7.462121,1.64321,5.503054,1
8.384556,9.063133,9.522599,1
7.215591,1.912137,4.771957,-1
4.154057,8.260527,6.286214,1
3.13705,9.816255,0.851929,1
5.216697,4.034126,8.758053,1
3.724238,3.402054,5.069137,-1
7.29247,8.419654,7.79698,1
8.891182,2.341992,5.813146,1
8.520564,1.987416,8.045246,1
4.380094,6.976892,2.661832,1
5.647472,9.889308,0.663709,-1
5.923528,3.988509,4.54492,1
4.506465,6.459662,6.37998,1
4.882954,3.292911,9.463548,1
3.129211,8.605348,3.664357,1
6.832467,0.6511,5.689868,-1
5.042875,9.41596,9.768678,1
5.393055,8.718201,9.590235,1
7.235612,2.868801,9.958851,1
3.885777,0.969796,0.224092,-1
3.587942,3.581475,5.672683,-1
6.063408,8.302889,3.190822,1
1.709903,7.249216,5.64153,-1
9.303745,3.724249,4.396382,1
1.1935,2.670588,6.510764,-1
5.714427,6.425351,7.757234,1
0.029413,8.984044,4.884864,1
8.900809,1.657985,0.352662,1
0.830476,7.854757,6.531501,1
4.847191,8.320081,4.996171,1
7.184903,0.869251,3.924761,1
2.364218,3.88643,0.986147,-1
9.307154,3.851692,1.670093,-1
8.591411,1.046311,8.240396,1
8.144072,4.63598,5.019575,1
5.297586,7.703173,4.483771,1
3.687408,7.129037,1.762066,1
7.805997,9.56223,2.203812,1
9.218655,4.600455,8.332986,1
3.370292,3.379362,4.057784,1
8.101212,4.210037,6.716729,1
8.575594,1.499965,1.230034,1
6.680044,5.820989,9.88495,-1
2.03136,4.258818,4.155317,-1
7.379462,6.479785,3.942525,1
0.301036,3.157457,6.480166,-1
5.520501,2.426737,6.942913,-1
4.403624,8.236517,1.819086,1
4.21331,2.470631,9.919654,-1
8.834431,2.894637,6.527437,1
9.581479,6.49685,4.864554,-1
9.399048,4.564931,0.214144,1
5.17728,1.824813,8.756294,-1
4.373518,6.396507,9.193395,1
3.431856,2.633199,7.049077,-1
4.611384,3.199029,6.117114,1
9.576852,1.180846,9.73612,1
9.66154,9.592062,7.135387,1
1.660129,7.921502,9.620981,1
8.063869,8.748262,8.457958,1
0.765022,9.515838,2.127808,-1
5.338681,8.936482,2.484696,1
4.647819,6.519266,6.291564,1
6.927164,1.077954,5.976041,1
7.367268,4.125729,2.211969,1
8.803187,8.409447,0.889377,1
2.637206,5.818539,4.771009,1
3.479782,3.062348,7.461857,1
7.278194,2.785025,5.886312,1
5.752485,7.183294,6.629656,1
4.934477,0.64947,1.608562,-1
1.057015,8.649965,2.75672,1
8.831966,8.761575,2.103328,1
9.618714,9.29332,4.384604,-1
5.557609,9.92847,6.609431,1
8.815988,1.815618,0.122368,1
5.15775,3.553287,2.512786,-1
0.664263,5.714834,0.918376,1
4.423889,8.592495,4.422857,1
0.718564,7.042731,0.311676,1
1.334465,4.464611,1.228866,1
0.680573,2.52735,9.947928,-1
7.370419,6.647329,9.643219,-1
4.179054,2.448705,7.805402,-1
1.948824,6.671571,3.792721,1
0.500214,4.929134,4.120937,-1
3.726899,7.210445,2.160864,1
8.912222,7.622849,9.45652,1
4.398307,0.174784,4.798181,-1
0.194997,2.95236,0.085673,-1
5.84649,0.03433,2.605889,-1
9.314955,4.622453,3.02557,1
1.59627,3.168313,0.902498,-1
7.54181,9.111538,1.630206,1
6.699678,5.109104,8.829691,1
0.481979,4.643361,6.713527,-1
5.428899,3.735388,7.135683,1
0.587253,2.780242,4.707224,-1
4.318432,9.487807,5.467622,1
1.045642,6.766044,3.312781,-1
8.650536,9.515689,4.599732,1
8.769793,8.812191,9.586841,1
2.233061,6.846306,0.942235,1
6.389317,3.339494,2.605387,1
0.121534,9.887441,2.330668,1
2.745784,5.374537,4.481072,1
3.980224,3.843784,2.739914,1
5.454437,8.310014,5.338109,1
4.096195,1.304258,3.768002,-1
1.838592,5.809894,1.691762,-1
4.904464,5.919344,9.582229,1
8.977269,6.780454,4.78693,1
4.331399,4.473453,2.893115,1
5.757479,2.848917,8.924069,1
2.673162,1.544069,2.094222,1
8.281907,2.791862,4.474386,1
4.251824,2.030032,8.583971,-1
2.127655,8.010673,1.999237,1
7.74037,2.413675,4.840632,-1
2.04269,6.591682,5.999851,-1
4.386475,8.9384,0.48107,1
6.491646,0.500857,0.256302,-1
9.211778,4.850893,6.97228,1
5.128557,6.172305,0.758019,-1
2.363705,0.949966,1.029989,-1
7.185274,5.389129,6.759121,-1
9.683071,7.494029,5.231696,1
3.763304,1.656178,6.220249,-1
1.466801,1.686447,7.18929,-1
4.103214,0.951274,3.673131,-1
3.367855,2.852626,7.461467,-1
5.883005,6.038169,7.697041,1
4.127198,8.151325,0.367825,1
0.43719,6.527956,0.339696,-1
5.638558,6.655321,2.011499,1
4.442106,5.085105,2.44108,1
2.753645,1.260149,3.750167,-1
7.426022,0.401951,1.492597,-1
3.632568,3.210241,5.241793,-1
5.30403,0.89324,5.536417,-1
3.418421,0.107309,4.51928,-1
8.776343,8.445726,4.412916,1
8.203152,6.824632,6.57369,1
4.635241,3.117034,8.291331,-1
7.569729,0.654579,2.296778,1
8.314998,8.651051,2.630513,1
7.816283,6.236742,5.881802,1
3.882176,4.451354,5.445136,1
3.005224,5.055809,0.067002,1
8.581831,0.225351,5.92179,1
7.32468,9.016823,8.286641,1
2.520444,0.161841,9.141058,-1
0.686705,2.362007,6.074217,-1
