attrib1,attrib2,attrib3,class
8.619652,5.185641,5.468461,-1
4.162592,8.06351,2.255497,1
2.986084,5.905624,7.793937,1
4.575157,5.204789,7.039983,1
3.697161,7.939671,6.639268,1
4.857717,8.707293,0.943701,1
9.041206,5.611109,6.07667,1
8.83202,5.331179,0.7821,1
4.376493,3.840612,0.086008,-1
6.013057,6.795637,0.162715,1
1.835726,1.656444,4.768202,-1
1.862947,9.757723,6.949125,1
1.887727,0.785733,7.10508,-1
3.71577,8.100638,4.472428,1
2.976144,1.995217,7.560427,-1
5.743695,4.127773,5.531574,1
5.14292,6.201541,4.511463,1
1.590206,0.605035,3.078929,-1
1.799736,6.58212,1.496034,1
1.467441,4.252674,6.606033,-1
1.646991,2.757366,4.710152,-1
4.64509,3.345133,8.102542,-1
5.878451,5.828199,4.688449,1
2.605946,5.950619,8.242636,1
9.426342,7.325104,5.223886,1
6.134073,0.580707,1.457058,-1
4.581886,4.93173,3.521933,1
3.572862,6.76588,0.311332,1
2.730469,0.846241,9.589746,1
5.735171,0.499036,2.371973,-1
2.217771,0.721632,1.679076,-1
1.754329,6.227673,6.082509,1
9.790962,2.119836,5.992833,1
3.233111,3.827087,2.318774,-1
0.322959,8.006172,1.744791,-1
8.855298,3.194673,1.806049,1
7.891386,0.996114,5.343984,1
1.997402,7.766645,2.778622,1
8.040405,3.551398,5.929696,1
0.214426,1.628064,7.982388,-1
3.482606,8.637861,3.459009,1
8.749494,5.021326,5.054859,1
1.994807,7.418324,8.854429,1
3.099186,5.829136,8.374278,1
8.237371,1.8273,7.881323,-1
3.73463,1.010083,4.300873,-1
6.821727,4.256653,0.396598,1
4.357957,4.222117,1.731771,1
4.535033,9.525114,5.124289,1
9.756829,6.036047,1.682087,1
8.506328,5.67025,5.724136,-1
1.748012,6.582782,1.217482,1
0.755749,7.649868,8.703731,1
1.366465,3.797937,6.669034,-1
1.286237,9.414442,8.066878,1
0.966938,3.101146,1.345121,-1
1.390637,9.30312,8.388499,1
1.545384,5.508352,3.884216,1
6.250093,1.02959,5.100193,-1
5.29833,7.68345,7.321077,-1
3.881127,4.224721,1.314875,1
2.719527,6.552244,6.685016,1
4.444469,8.725393,4.462066,1
6.967559,0.774817,6.664683,-1
1.421936,2.274465,1.78012,-1
0.017539,3.3316,9.213487,1
7.656198,6.665743,7.673531,1
8.135679,5.018211,4.254647,1
2.926286,0.194627,8.036198,-1
6.028193,4.169709,4.405124,1
6.777603,5.118196,4.200962,1
6.003625,7.025226,5.102708,1
0.781294,0.150812,6.725333,-1
9.501221,4.079643,2.315367,1
6.34532,6.672519,0.550314,1
6.037924,0.156147,1.505324,-1
7.832098,8.757638,2.806733,1
2.565225,7.245043,8.955929,1
7.369754,5.440339,9.924633,1
1.86514,1.695657,4.303286,-1
4.73481,9.996392,0.084581,1
7.151664,8.343942,3.963085,-1
1.685847,3.957393,0.257362,-1
1.135992,6.34045,0.039606,-1
1.014513,7.993253,3.521046,1
6.932949,8.713732,7.145738,1
4.844586,9.64982,6.34936,1
6.570782,0.12831,4.318476,-1
0.052343,1.761578,4.25812,-1
4.691949,1.872169,1.049868,-1
0.960361,7.018566,1.72499,1
7.623942,1.446352,5.822041,1
3.096367,4.277043,5.1257,1
0.594545,5.358521,3.864302,-1
9.207006,2.057354,8.863732,1
4.623762,0.639129,8.645328,1
7.129137,0.550287,2.921765,-1
6.260296,9.242602,4.485575,1
4.934594,4.359513,1.183964,1
6.949748,7.044001,2.989965,1
9.009089,1.432353,2.04816,1
5.211296,2.188335,7.530936,-1
8.122354,8.490828,4.923995,1
4.618719,2.529178,5.159886,-1
5.305554,1.821568,6.401314,-1
7.587216,1.591838,9.180783,1
2.397429,6.706732,4.594915,1
7.595134,7.285439,8.291625,1
6.334087,8.668115,5.57306,1
6.775465,7.20032,6.556325,1
0.784634,8.263534,7.527111,1
4.973044,5.680831,0.611186,1
0.329905,7.96992,1.328911,1
6.61817,6.63405,0.9752,-1
1.203364,8.299924,4.097717,1
1.867253,4.35246,0.240777,-1
1.825917,2.939644,8.50929,-1
9.389837,4.475131,3.925877,1
9.331989,9.524982,3.25392,1
2.089203,8.773412,5.902737,1
8.075419,2.160476,4.546839,1
9.027487,3.86819,9.47859,-1
7.499263,9.314839,3.02494,1
0.376951,8.657164,4.224003,1
0.819064,6.144741,5.907344,1
8.843755,4.932577,6.59253,1
1.761731,0.957857,2.775147,-1
6.725342,2.576689,3.890907,1
3.47587,9.914373,1.234061,1
3.836848,8.465291,3.341265,1
1.155114,1.95755,5.26765,-1
4.067818,1.879629,8.517738,-1
7.667446,4.530256,6.689926,-1
0.871813,6.389127,4.384542,-1
1.478922,1.856938,9.300926,-1
7.759669,7.642001,6.8691,-1
8.185437,0.746233,1.928019,1
4.556735,3.861179,5.457474,1
3.943901,2.934929,7.213479,-1
3.787163,9.257184,5.830167,1
3.50052,6.834706,6.849785,1
7.155226,7.810813,9.588825,-1
6.981597,6.38558,0.229865,-1
1.879784,2.009616,7.283567,-1
4.696846,1.149853,2.499023,-1
9.911826,5.550631,0.028891,1
7.728566,4.859605,0.095992,1
8.454538,4.307357,0.578868,1
0.402122,9.030403,0.347313,-1
3.737169,6.844436,3.263002,1
0.7424,6.252614,9.216592,-1
3.011372,4.287216,2.541138,-1
8.567896,6.409806,5.206801,1
5.291379,6.987221,1.276711,1
2.814482,8.688726,7.401068,1
4.885342,4.37164,3.648295,1
8.627957,7.053952,9.006395,1
1.572276,4.837007,7.659412,-1
9.090516,9.187295,0.027115,1
6.521339,0.628285,3.021117,-1
4.009964,2.085837,7.72856,-1
1.583235,2.838789,4.889692,-1
1.713678,8.524317,5.970105,1
5.266533,9.009791,3.841859,1
5.674906,4.626855,7.560579,1
7.416756,9.617759,5.911901,1
4.829437,8.412183,9.889191,1
0.388684,0.75045,1.593034,-1
1.383098,6.573538,0.495157,-1
2.005165,5.131675,8.031818,1
0.842508,9.019101,0.621531,1
2.158405,5.354494,8.651625,-1
2.900077,1.168373,4.542608,-1
5.189434,3.319041,0.341266,1
1.445238,0.823608,8.57033,1
8.632133,8.182699,3.06892,1
8.120845,3.888964,0.806763,1
9.939822,4.037564,1.907074,1
2.137308,4.235113,0.48124,-1
5.71084,5.053724,6.314279,1
6.959823,4.890656,3.938877,1
3.29538,0.451848,9.377859,-1
2.066677,8.786658,0.128909,1
1.316708,3.416695,3.083182,-1
7.273954,0.75646,5.02165,1
1.609683,7.214984,2.490162,1
8.223001,5.093475,0.769187,1
3.534411,6.383314,6.405285,1
9.598678,8.44157,6.446422,1
2.202565,0.32871,0.179875,-1
7.832581,2.336356,7.184306,1
0.43217,5.561253,7.895159,-1
0.215611,4.198131,7.621525,-1
6.695916,9.713226,0.080823,1
8.607481,0.532226,6.533556,1
0.356153,2.504729,7.443818,-1
0.265452,8.923525,2.773512,1
8.798356,7.7411,9.54347,1
9.003608,5.148988,2.639804,1
1.844415,8.460361,9.548852,-1
2.091901,5.130025,8.15406,-1
7.710193,0.479619,6.825715,1
0.400005,5.155094,4.755529,-1
2.216783,2.673182,7.139257,1
1.668484,0.767002,4.715987,-1
9.726461,6.55047,9.655917,1
8.024622,8.907313,1.067454,1
0.366669,1.033972,4.7013,-1
0.329679,9.96422,3.938069,1
5.071048,1.481832,3.2757,-1
5.264725,3.50763,8.366823,1
8.530586,7.468771,4.005771,1
8.704318,8.77537,2.719964,1
5.016283,2.541511,7.635581,-1
6.800573,6.630606,1.426948,1
7.780473,8.837104,0.245511,1
7.930062,5.897689,7.989039,1
9.416461,1.365057,0.40764,1
4.720855,8.158126,0.028826,1
4.83116,1.828423,8.104667,-1
6.20383,9.682975,1.307555,1
5.865463,4.513129,8.632574,1
0.692879,6.175323,4.440941,-1
2.35719,4.506616,4.605814,-1
4.379277,6.437897,7.882458,-1
5.70192,7.409642,2.338695,1
8.488891,5.489271,5.016273,1
9.46565,0.798975,3.644937,1
0.637106,3.781363,6.095765,-1
6.422703,6.14715,1.531552,1
9.174998,0.434372,1.787184,1
3.088965,8.876375,0.272975,1
7.799596,1.771788,2.219716,1
5.088289,7.33794,7.197401,1
5.357662,9.522498,1.230072,1
8.877053,2.51184,7.080592,1
5.303138,3.56891,8.179756,1
8.841834,5.696655,4.003151,1
7.704953,0.772787,0.293172,1
2.433741,2.090331,0.773316,-1
2.441619,3.828917,6.996028,-1
0.516412,6.239835,9.289657,-1
3.009908,0.200506,0.233012,1
8.428642,0.897245,1.18912,1
7.602645,3.967003,3.380151,1
3.739353,5.975349,9.793176,-1
7.179295,4.934847,2.531945,1
7.912189,5.029356,3.8306,-1
5.78518,8.321135,4.492193,-1
0.195417,3.544637,4.809077,-1
2.394447,8.344432,6.258728,1
8.976501,7.111137,8.39856,1
0.752142,8.421314,5.27012,1
4.48656,3.506295,5.718717,-1
6.327045,0.04245,5.618048,-1
5.365058,5.791546,1.98134,1
9.369666,5.660383,2.321683,1
9.999312,0.562701,5.889971,1
3.570906,4.980709,0.388448,1
3.585613,3.540417,5.351434,-1
0.744592,7.169612,2.001438,1
3.503681,3.002798,8.857945,-1
8.583864,5.376826,2.590554,1
5.087709,3.82698,2.34368,1
7.015546,9.462787,9.961874,1
0.971501,0.653369,3.787578,-1
3.478362,7.8986,4.521685,-1
3.91191,7.582228,5.351944,1
2.496776,8.10791,7.739788,1
1.897254,1.606194,5.875423,-1
8.355801,8.395422,5.545435,1
6.404239,5.626792,8.616922,1
3.327434,5.341378,4.482988,1
1.779458,1.546505,1.393975,-1
1.792143,3.152969,4.386158,-1
1.837126,4.16064,5.938577,-1
6.945768,7.024702,9.99805,1
0.393324,6.494729,6.317348,-1
2.138629,0.883083,6.642472,-1
6.526868,0.602722,0.703257,-1
4.285026,3.871415,6.260552,1
8.041844,2.753109,8.159432,1
8.93343,3.767843,2.638905,1
8.945269,6.149105,5.357427,1
3.366676,2.498348,4.322348,1
9.567876,9.604691,0.041206,1
7.702909,0.27138,2.262278,-1
5.766919,3.967136,0.595172,-1
0.331753,9.981427,9.216994,1
0.967975,0.34621,6.787802,-1
0.384174,2.124814,2.104647,-1
4.368971,0.509665,4.182287,-1
8.381059,1.465644,7.639152,1
0.862227,4.269381,5.711908,-1
9.486563,3.982255,6.926895,1
3.321931,5.034852,7.361509,1
0.662029,6.579713,8.58521,-1
6.704563,6.676418,0.810859,1
3.735259,6.436397,5.37915,1
0.410917,5.039971,6.735732,-1
5.010226,4.369939,1.112736,1
6.794932,0.583497,2.501565,-1
0.455896,2.161865,7.122812,-1
5.959183,4.416918,9.192039,1
5.386453,2.970215,2.321742,1
5.177303,3.807238,5.320345,1
9.358708,5.307914,0.394421,1
5.160036,6.136731,1.311143,-1
1.699844,3.88508,2.590804,-1
9.143102,9.239927,0.772611,1
0.002616,6.367804,0.878173,-1
5.949054,2.062828,6.524935,-1
9.920401,8.54328,0.119456,1
3.044893,6.613433,9.747787,1
2.245142,7.68255,2.099263,1
2.07406,1.939308,8.478802,-1
2.502099,8.486861,7.632136,1
7.66485,7.462923,9.604084,1
3.938564,8.657644,6.846284,1
4.572395,0.031479,7.283441,-1
3.294877,9.345998,6.479368,-1
9.650696,4.581464,1.631006,1
1.385571,8.442685,8.152823,1
8.189523,7.609742,2.979917,1
5.548873,1.606519,6.713588,1
9.170898,5.476061,9.538446,1
6.331509,7.098995,6.735463,1
3.43427,9.232524,3.187485,1
9.129593,9.443425,1.498544,1
7.562309,0.384169,3.792525,-1
4.102002,2.606678,1.460416,-1
5.247232,0.335576,6.870616,-1
7.584206,8.751248,4.504823,-1
7.427231,7.695364,7.881398,1
3.794484,9.981044,7.200649,1
7.662127,8.17856,4.982966,1
4.736689,0.476154,4.915767,1
0.431884,8.272636,4.278957,1
5.944237,3.41374,4.500062,1
1.585685,0.909412,9.673657,-1
7.646537,8.814545,5.077649,1
8.48199,9.527415,1.279727,1
0.897802,1.954828,1.775066,1
2.84967,4.024978,4.245862,-1
0.239582,1.501321,5.528907,-1
0.490144,6.23634,8.77176,-1
2.170613,1.630597,9.694783,1
7.156863,6.444233,5.328831,-1
3.001021,1.824635,4.582875,-1
3.558638,8.279209,6.132299,1
0.617011,0.964214,0.070659,-1
1.328395,1.84807,0.170303,-1
5.694895,7.0733,9.357734,1
6.004577,2.72839,8.978557,1
4.418346,5.142122,6.579883,1
9.458285,4.926077,5.703682,1
5.119466,3.59209,0.281072,-1
2.643753,5.251015,1.656892,-1
6.161706,5.15187,0.313877,1
3.006976,7.223354,1.439149,1
9.99648,4.576945,5.87314,1
5.487411,1.535878,7.750587,-1
5.944521,9.304161,0.196056,1
4.552166,6.885755,6.33444,-1
2.890192,8.118158,1.854705,1
6.321632,5.58538,3.140645,1
0.149242,3.934252,2.308789,-1
1.614365,9.714906,5.902625,1
0.819025,2.070419,2.24853,-1
0.331518,7.096068,2.345646,-1
0.78165,9.640258,6.008298,1
4.656956,2.488851,1.912696,-1
4.312399,1.213191,7.657544,-1
1.269225,2.88495,4.044456,1
3.894046,7.1369,1.132402,1
8.715688,0.872786,4.354977,1
0.024773,5.326252,0.911387,-1
0.882496,7.21734,1.367228,-1
6.302132,9.255052,4.707263,1
2.048522,3.798353,6.816624,-1
6.689392,3.549983,4.973341,1
6.123733,6.988675,5.211783,1
3.577352,0.466117,7.267442,-1
5.340732,9.759509,9.201081,1
3.810403,7.378439,5.682811,1
2.722744,0.759513,8.459386,-1
5.023832,3.815566,5.493833,1
8.19765,1.856819,9.706182,1
8.782251,8.339683,9.459237,1
9.171542,5.610438,7.44982,1
1.243835,4.665337,6.465755,-1
4.472989,1.887818,4.244401,-1
1.412111,5.690013,6.490047,-1
0.148421,4.361389,6.823171,-1
0.01437,7.117695,8.8793,-1
7.197539,6.565065,0.859996,1
6.520346,7.968372,4.740392,1
7.480995,3.796114,0.206164,1
6.94076,9.464295,2.410859,-1
6.99296,3.750849,8.204606,1
0.415463,1.049683,2.021852,-1
2.462773,4.774034,3.044344,-1
8.964632,0.10866,9.65272,1
3.599367,4.101956,6.527287,-1
6.687323,5.270258,8.600849,1
8.712824,9.344491,3.956612,1
3.871888,1.876358,7.211095,-1
8.952608,4.862111,1.887681,1
0.632619,8.487748,3.768745,-1
5.789367,1.766543,6.583365,-1
4.902373,5.777238,7.473635,1
6.775999,1.834922,6.101421,1
0.510961,8.638846,7.381648,1
1.890887,7.464464,7.249835,1
1.18255,1.534118,8.905185,-1
9.278555,2.396525,7.183223,1
2.113016,3.870656,3.650006,-1
8.626379,0.916728,2.577498,1
6.604708,1.552091,6.542471,1
6.873351,4.313454,5.392376,1
1.282596,5.890332,5.050737,-1
1.902215,4.005353,1.122254,-1
8.923906,3.57567,1.499926,1
4.159816,0.135103,5.25316,-1
6.144627,0.390212,0.876518,-1
3.318129,5.882365,0.34121,1
9.04364,9.764529,6.982618,1
1.285852,6.017859,2.683594,-1
7.016512,9.693859,7.950231,-1
4.419152,3.599141,3.801498,1
6.863583,2.103707,1.585116,-1
7.471581,3.464663,1.403029,1
1.08144,6.907577,1.83334,-1
8.012658,5.969347,8.124859,1
3.66169,5.335549,8.937274,1
5.406941,7.053153,3.604432,1
0.732039,7.471151,0.455083,1
3.297749,6.992909,7.259438,1
3.116486,4.436855,6.283707,-1
5.619746,5.670321,5.191407,1
7.498787,5.043844,9.588134,1
4.50421,6.971298,6.302989,1
9.925086,8.138034,5.940825,1
7.157458,6.93308,6.132573,1
7.200802,0.943453,0.693262,1
1.305357,0.726665,4.255827,-1
0.063756,8.257457,0.195577,1
0.161589,7.68231,6.335062,-1
9.531708,4.028117,7.141374,1
6.627065,1.350891,6.212398,-1
3.439837,5.463476,6.86865,1
1.484252,8.991748,8.261517,1
5.948866,4.966582,9.081031,-1
7.266739,2.12624,0.031201,1
3.709472,0.332227,4.081198,-1
2.46623,3.800022,9.906837,1
1.292503,1.620648,0.731488,-1
1.57223,7.866325,0.346451,-1
1.941429,7.688634,5.70088,1
8.648275,3.790544,8.026445,1
5.938263,1.94529,5.717951,-1
8.391797,3.33287,6.762725,1
8.493817,6.742013,5.306856,1
1.524153,9.714994,8.200214,1
8.992198,5.922764,6.392878,1
2.641114,0.717128,1.535954,-1
8.681765,7.591031,5.454801,1
8.685903,4.155481,8.677446,1
7.674693,6.956019,5.664731,1
5.659379,9.780527,1.289289,1
2.638108,0.504153,9.535998,-1
8.798335,6.390857,1.448986,1
0.806604,6.566905,4.537025,-1
6.530335,4.191635,4.108226,1
3.137353,0.803229,6.947195,-1
3.929152,7.185275,0.822325,1
3.497896,9.732543,3.793079,1
2.680453,1.159043,7.442212,-1
9.341197,3.105659,4.801641,1
2.730197,4.032162,5.342403,-1
7.631223,4.649267,3.586641,1
1.259431,0.644214,8.81483,-1
1.550655,1.624322,4.5421,-1
1.909939,9.712987,8.331894,1
6.50852,2.881849,3.250224,1
4.450229,6.465476,3.585491,1
6.578406,1.78776,2.932689,1
0.171783,4.485239,9.965613,-1
8.660217,8.824197,4.640105,-1
2.308307,7.4135,5.554767,1
4.59188,4.823099,9.721062,1
2.350447,3.284166,5.708858,-1
2.970026,1.098042,3.621776,-1
1.822694,9.248186,3.67463,1
2.873292,4.432076,9.332389,-1
2.611315,7.963158,2.422171,1
6.203222,0.223579,4.778179,-1
4.423829,2.013612,3.593744,-1
6.391404,0.170874,9.182143,-1
4.256176,2.73199,1.467104,-1
2.096476,3.729902,6.605119,-1
0.402298,4.587464,6.285634,-1
8.219192,8.59597,0.320042,1
1.592448,0.973113,3.959846,1
4.319758,1.296145,6.947272,-1
4.885047,4.588527,8.091484,1
8.343399,2.232948,7.230533,1
2.380131,8.884993,4.851427,1
0.896782,2.833149,8.421566,-1
8.846401,5.73359,0.645853,1
8.321619,0.629395,7.647481,1
0.198244,6.748446,1.92291,-1
5.70454,3.280752,9.363288,1
0.784127,2.215484,4.297833,-1
2.419131,3.426241,2.467817,-1
6.516125,0.83554,1.948388,-1
0.193278,0.801346,9.298975,-1
1.308388,5.637584,1.71593,-1
6.514241,4.877805,2.38972,1
5.879121,7.348802,7.293535,1
0.797987,3.834314,7.077339,-1
8.085128,1.176496,6.764793,1
2.253774,3.51658,6.218529,-1
2.206083,6.52729,1.89725,1
1.067254,5.819767,1.147591,-1
1.925205,6.861904,7.827188,1
1.070299,1.735485,5.184571,-1
4.249704,7.890761,9.961895,1
2.324743,0.329221,2.729405,-1
3.865359,0.787764,0.345403,-1
5.983501,3.582722,4.751811,1
7.510698,2.187463,4.505609,1
8.806318,9.724436,5.030354,1
5.864395,2.547788,4.27136,1
6.187966,6.760895,6.758899,1
3.762717,8.107629,6.179008,1
7.379066,5.516724,2.58825,1
5.224101,5.784958,2.611736,1
2.709978,7.015132,9.162613,1
7.494756,1.334805,7.107546,1
3.938263,1.373949,0.194962,-1
1.494527,1.242887,4.569661,-1
2.672301,1.200415,1.829602,-1
7.388779,4.610866,5.898313,1
7.779405,0.621894,7.735701,1
8.861098,3.608079,3.6231,1
4.557284,4.346105,5.771011,1
6.017879,2.736733,0.972839,1
7.133345,9.354575,6.288462,-1
1.729264,9.457298,7.915771,1
9.268071,7.089125,0.805273,1
9.589125,8.836994,1.901425,1
7.70556,6.4924,8.700641,-1
4.282249,8.212776,8.71187,1
8.561692,2.623815,6.079869,1
3.2984,3.769204,5.98397,-1
6.641671,0.739518,9.91618,-1
9.519114,7.818038,6.49236,1
7.716876,7.607024,7.239899,1
4.964031,0.712624,7.730479,-1
5.610295,6.167519,4.982845,1
0.98256,3.255715,3.12819,1
7.097597,3.646381,8.700216,-1
7.532547,1.150439,6.643362,1
3.504646,7.71112,5.93532,1
2.82627,9.631492,0.003399,-1
3.918632,5.566365,4.702852,1
8.99288,6.556598,7.513902,1
5.063301,2.165396,8.729044,-1
5.786461,4.659813,3.996124,1
2.193305,8.663086,6.210317,1
9.603034,4.97472,2.756494,1
1.039186,1.130168,2.789546,-1
8.21674,4.540276,6.844545,1
4.071631,9.79054,4.629789,1
1.252531,1.662045,7.774425,-1
6.538922,8.905735,4.333381,1
0.793178,5.660816,5.082658,-1
7.928266,0.128363,7.658615,1
1.600647,4.365033,4.357231,1
1.0407,9.599368,9.794415,1
9.44032,4.775439,1.851483,-1
8.347017,0.717214,6.80701,1
7.408853,3.362497,9.247603,1
9.200081,4.99174,2.93167,1
5.079935,6.469944,3.367293,1
6.128739,3.760203,2.352303,1
2.509352,3.893432,2.599928,-1
9.785578,4.21844,2.574522,1
8.042781,7.256878,9.521193,1
5.522668,2.818187,6.417179,1
8.121993,9.185023,5.616039,1
8.459343,1.569258,2.643654,1
4.458342,5.658001,3.323776,1
3.791741,6.508156,2.692458,1
7.969879,9.18556,6.43855,1
2.236205,3.066154,0.831743,-1
7.165966,1.484275,8.993662,1
0.05811,2.375701,6.037211,-1
0.789132,6.929682,5.878991,-1
1.514081,1.662724,1.989709,-1
3.159377,1.274571,5.186868,-1
6.067566,8.077088,3.123315,1
5.538753,7.830858,8.946267,1
2.861271,5.470058,0.28996,1
7.240337,0.787844,2.911674,1
8.336239,4.789712,7.629543,1
3.769213,9.188424,7.82897,1
9.156212,1.256644,5.168217,1
9.33999,6.561591,7.275861,1
6.219005,5.381406,8.757362,1
2.299109,7.862544,7.099681,1
6.181448,4.337511,8.01521,-1
3.260812,3.072607,6.543854,1
3.229251,5.912872,8.405855,1
2.392302,3.927863,1.796413,-1
7.948005,5.947994,3.827083,1
2.759395,7.903854,9.682887,1
3.750823,0.720445,0.919638,1
8.056677,0.65156,4.760047,1
9.535216,5.222024,7.351148,1
7.760596,6.691885,6.261247,1
5.765341,6.91977,5.467738,1
1.651975,5.309239,6.450445,-1
2.333968,7.239057,0.597663,1
7.865725,1.379623,7.307894,1
3.865916,5.569263,7.723686,1
4.668683,8.076223,0.42955,1
4.631937,3.386824,5.438311,1
1.459002,7.525135,7.600286,1
9.479349,1.914212,7.341675,1
2.01229,4.905145,2.008214,-1
1.424824,9.971856,4.981591,1
8.863775,8.932814,4.333491,1
5.554982,2.670063,5.848312,1
0.305442,5.284431,9.143904,1
3.219013,4.902929,2.701605,1
4.858119,4.712224,2.725056,-1
7.024698,1.863114,5.926092,1
2.23164,2.896467,0.707227,-1
0.04313,7.024482,2.190819,-1
5.102167,5.783849,9.781687,1
1.964412,9.588013,4.928419,1
6.633828,0.25782,1.583251,-1
5.637233,4.78191,9.794023,1
8.799482,4.810677,5.119385,1
9.805589,7.517831,9.956135,1
6.513978,1.6943,9.834573,1
8.16109,9.196258,0.238384,1
5.323321,7.229523,4.780882,1
5.212507,7.061245,8.404805,1
7.038762,9.717373,3.141519,1
9.173196,4.293921,3.275564,1
0.16575,7.394392,5.794324,-1
9.757563,7.743514,0.867215,1
2.643581,0.730428,8.983871,-1
7.089618,7.202826,9.962238,1
7.96221,5.45291,6.595296,1
8.537027,5.328293,4.29701,1
5.063339,7.677542,1.290134,1
5.939931,0.959467,6.784866,-1
0.523719,9.301779,0.189193,-1
7.961192,8.124356,3.901253,1
3.042769,0.896292,0.525234,1
4.693757,8.883866,6.736706,-1
1.759953,5.372551,2.330354,-1
1.557436,1.157309,6.16986,-1
4.250138,8.161035,1.105144,1
7.526638,8.228746,9.627087,1
0.553816,9.868206,8.274423,1
7.517782,7.847351,1.449949,1
1.912664,0.284188,0.525484,-1
5.513045,8.095334,1.385921,1
6.475877,2.905854,6.526355,1
9.523149,7.529846,8.558585,1
3.505723,7.228984,6.297559,1
5.855713,7.575334,9.555049,1
1.597564,5.542116,2.132014,-1
8.047638,0.689458,1.967291,1
8.775282,9.495774,6.545333,1
4.956433,2.314685,1.260839,-1
7.436747,9.304861,1.589107,1
4.69442,6.848074,2.298941,1
5.987311,1.561307,6.494879,1
6.569993,3.631326,1.061733,1
7.578323,9.286125,5.494512,1
6.290548,8.44282,6.308908,1
1.830969,4.831792,8.867161,-1
9.719918,3.731771,0.576217,1
0.054467,1.443208,8.180025,-1
7.465453,7.137744,3.577984,1
4.325002,1.339634,0.867503,-1
2.845425,3.078985,4.730653,-1
5.911948,8.103843,8.365966,1
1.594815,2.309968,4.068757,-1
3.57838,1.163226,2.771503,1
9.241004,3.529656,1.926188,1
1.273601,0.09135,4.299507,-1
6.489667,9.010302,6.077721,1
0.74496,4.140261,3.476911,1
3.784132,0.28929,7.106737,-1
4.822828,0.910158,6.928432,-1
6.575294,9.685686,5.384046,1
6.114914,3.207978,1.482304,1
5.357682,1.178798,8.406836,-1
4.177667,6.312778,6.846252,1
0.904962,9.126014,8.328056,1
7.348354,3.937167,6.943218,1
2.4901,7.160713,4.153783,1
6.717101,8.777112,4.455139,1
1.902516,0.314503,8.767144,-1
4.443706,4.298421,2.340442,1
9.380588,9.874665,7.971451,1
9.688222,0.147207,7.921499,1
3.782222,3.566001,8.317044,-1
9.427835,5.145213,8.187886,1
4.564498,1.261911,4.655623,-1
2.938673,0.339528,2.906541,-1
0.054158,7.072518,2.79868,-1
2.959001,5.524073,2.641993,1
7.515548,5.742975,8.528898,1
5.433333,5.717368,0.070999,-1
4.133157,1.874614,4.52565,1
3.267785,5.901206,3.103115,1
8.07988,5.219927,2.896628,1
4.344978,6.833924,7.27803,1
5.916722,2.569548,8.978852,1
3.064923,5.369919,6.392139,1
6.989717,2.118416,3.867795,1
6.442119,2.804288,0.01885,1
5.214019,9.574552,6.860806,1
9.37651,7.485611,6.032602,1
1.102321,1.320878,2.62319,-1
4.688275,3.871263,5.59818,1
2.36945,3.40235,4.684422,1
8.60335,0.644754,8.977606,-1
6.338034,1.071845,6.748982,-1
5.339614,6.781603,9.246173,1
9.449577,3.685693,2.454744,1
2.538014,7.930252,4.919073,1
2.527761,8.503004,6.641362,1
9.774577,0.608509,6.743962,1
6.414124,9.211928,9.016727,1
0.424839,3.605266,3.449935,-1
4.097732,2.417574,6.456,-1
1.171285,6.582687,2.003915,-1
5.077146,2.194581,9.980186,-1
1.447948,7.437427,3.882223,1
6.383635,4.322336,8.446817,1
4.79615,1.485912,5.944455,1
6.033573,3.707704,0.351435,1
2.032208,7.730356,9.738874,1
0.637176,5.676525,3.72809,-1
5.879118,4.095052,7.022903,1
6.573361,4.525059,2.000139,1
3.012763,1.253457,1.836344,-1
8.81911,2.059136,4.011835,1
5.094847,1.136425,3.987152,-1
9.768298,9.518612,2.613662,1
4.75961,5.586587,6.679615,1
8.011282,2.902658,6.322479,1
5.781262,8.034705,8.295607,1
0.076761,5.851522,7.927668,-1
9.643067,2.094733,8.540188,1
0.767023,2.90865,3.270018,-1
1.912367,9.45057,0.721029,1
9.994825,8.115905,7.702478,1
3.420639,6.64942,6.239557,-1
2.589321,9.899233,3.462469,1
2.174795,0.948829,2.852875,-1
6.35715,3.574819,0.415167,1
2.061637,9.116936,8.192264,-1
7.707881,5.16261,1.942973,-1
4.419859,1.094559,6.468142,-1
7.07099,0.124781,4.07668,-1
1.767198,0.806264,9.769722,-1
4.741902,0.15808,7.125142,-1
0.386268,9.528377,9.445267,1
7.408092,9.446807,5.424291,1
5.273479,3.748167,5.343006,1
1.101042,6.438308,5.144182,-1
2.493116,2.031402,6.410594,-1
4.882521,0.101639,6.28915,-1
1.446561,4.566177,7.482932,-1
9.10246,9.849218,2.507237,1
0.237234,5.882857,1.462404,-1
8.45179,5.683107,0.846842,1
1.409786,4.4743,8.490935,-1
3.870477,1.349952,4.673845,-1
1.31094,4.784214,2.912252,-1
8.881935,3.301104,7.219956,1
8.42729,1.737386,4.67526,1
7.834584,3.3698,9.080017,1
2.972086,0.837781,0.285112,-1
5.045964,7.944615,0.353562,1
0.159613,2.869961,3.263134,-1
4.842255,5.542416,2.084441,1
8.903076,4.307849,9.064742,1
5.454872,0.091675,3.908792,-1
7.085331,8.507632,1.459274,1
7.940029,7.330488,7.403741,1
0.213062,9.661001,1.563937,1
5.070292,2.296837,8.141896,-1
5.442522,1.811103,9.551086,-1
4.228188,7.720376,9.450318,1
